7 100 100 100
0 43 10 20 183
1 93 88 20 226
2 48 44 20 198
3 70 34 20 185
4 6 56 20 265
5 33 43 20 200
6 83 49 20 224
7 14 34 20 265
8 89 69 20 209
9 77 27 20 172
10 12 84 20 201
11 84 54 20 265
12 70 70 20 204
13 65 93 20 202
14 77 92 20 221
15 61 3 20 265
16 69 83 20 208
17 10 81 20 265
18 12 72 20 235
19 51 3 20 149
20 2 19 20 172
21 34 8 20 265
22 65 99 20 216
23 27 32 20 163
24 66 24 20 265
25 1 34 20 224
26 50 36 20 166
27 57 14 20 155
28 8 76 20 216
29 3 81 20 265
30 80 30 20 157
31 8 0 20 186
32 85 57 20 265
33 33 96 20 236
34 92 8 20 265
35 12 63 20 209
36 3 21 20 209
37 74 76 20 225
38 69 67 20 265
39 41 37 20 173
40 79 5 20 155
41 7 54 20 200
42 75 43 20 265
43 36 35 20 152
44 12 26 20 211
45 61 10 20 265
46 63 85 20 189
47 54 23 20 174
48 77 51 20 185
49 53 33 20 265
50 67 75 20 154
51 41 45 20 162
52 7 44 20 196
53 75 35 20 177
54 72 77 20 179
55 76 42 20 183
56 33 42 20 203
57 6 97 20 242
58 11 81 20 210
59 96 48 20 193
60 30 83 20 213
61 91 72 20 210
62 38 87 20 226
63 3 6 20 265
64 39 22 20 265
65 51 72 20 265
66 42 82 20 209
67 62 82 20 265
68 79 93 20 265
69 27 94 20 205
70 37 17 20 166
71 20 50 20 186
72 61 21 20 178
73 99 73 20 176
74 3 35 20 220
75 58 9 20 265
76 77 29 20 166
77 81 52 20 265
78 2 98 20 217
79 62 12 20 265
80 16 42 20 219
81 1 13 20 218
82 95 75 20 203
83 38 66 20 166
84 59 99 20 201
85 16 47 20 265
86 84 40 20 204
87 48 81 20 234
88 1 22 20 209
89 95 9 20 265
90 86 27 20 170
91 61 92 20 181
92 47 90 20 201
93 35 36 20 265
94 82 18 20 227
95 0 95 20 224
96 56 10 20 208
97 40 88 20 227
98 33 97 20 207
99 86 64 20 198
