7 100 100 100
0 45 56 20 260
1 94 27 20 260
2 41 75 20 196
3 17 9 20 173
4 32 69 20 195
5 97 62 20 260
6 22 15 20 214
7 4 18 20 260
8 24 6 20 165
9 70 85 20 206
10 38 60 20 260
11 7 66 20 260
12 98 74 20 260
13 21 81 20 201
14 73 85 20 260
15 47 68 20 260
16 82 14 20 198
17 32 75 20 260
18 37 40 20 176
19 0 25 20 260
20 61 56 20 172
21 26 35 20 260
22 55 41 20 260
23 66 63 20 260
24 35 60 20 221
25 30 85 20 260
26 29 92 20 260
27 64 6 20 260
28 24 85 20 260
29 27 10 20 260
30 50 89 20 222
31 3 98 20 260
32 1 48 20 223
33 82 36 20 100
34 26 42 20 260
35 74 66 20 260
36 89 49 20 260
37 21 97 20 260
38 41 89 20 184
39 0 74 20 260
40 26 43 20 260
41 96 40 20 260
42 73 13 20 260
43 79 73 20 260
44 3 96 20 260
45 23 52 20 260
46 42 77 20 260
47 69 15 20 260
48 10 18 20 136
49 65 22 20 260
50 68 88 20 170
51 94 68 20 260
52 37 66 20 169
53 68 98 20 260
54 77 93 20 203
55 58 59 20 260
56 85 84 20 260
57 8 74 20 260
58 0 32 20 260
59 9 84 20 260
60 79 45 20 260
61 83 97 20 260
62 22 95 20 213
63 72 90 20 260
64 64 59 20 260
65 83 1 20 260
66 65 6 20 260
67 24 0 20 260
68 79 40 20 260
69 85 53 20 260
70 30 79 20 260
71 12 71 20 260
72 32 79 20 260
73 70 23 20 260
74 93 2 20 260
75 33 10 20 260
76 77 17 20 164
77 70 6 20 260
78 41 66 20 260
79 97 33 20 260
80 53 12 20 260
81 42 25 20 260
82 74 82 20 260
83 32 11 20 260
84 23 78 20 260
85 16 75 20 260
86 25 6 20 260
87 11 52 20 260
88 66 39 20 260
89 93 91 20 197
90 21 52 20 260
91 83 24 20 149
92 4 24 20 260
93 96 23 20 260
94 15 44 20 206
95 79 70 20 260
96 17 90 20 260
97 14 60 20 260
98 86 57 20 169
99 92 59 20 260
