3 100 100 100
0 87 16 20 250
1 29 37 20 144
2 15 59 20 196
3 7 68 20 250
4 78 35 20 250
5 50 38 20 250
6 24 32 20 250
7 42 53 20 250
8 89 67 20 160
9 17 51 20 250
10 45 32 20 250
11 15 55 20 250
12 45 31 20 142
13 47 76 20 250
14 36 76 20 250
15 61 95 20 250
16 13 53 20 250
17 60 2 20 250
18 82 9 20 250
19 87 24 20 150
20 34 70 20 250
21 41 21 20 250
22 28 49 20 250
23 19 18 20 250
24 72 58 20 166
25 36 34 20 250
26 88 71 20 250
27 15 48 20 250
28 0 5 20 250
29 76 14 20 122
30 46 1 20 250
31 57 7 20 56
32 9 26 20 250
33 27 84 20 250
34 29 44 20 250
35 78 56 20 250
36 65 39 20 250
37 54 6 20 250
38 89 70 20 250
39 48 89 20 250
40 31 14 20 161
41 25 80 20 181
42 52 83 20 250
43 9 29 20 250
44 95 93 20 250
45 76 11 20 250
46 11 9 20 250
47 95 31 20 250
48 7 27 20 250
49 91 31 20 250
50 68 92 20 250
51 67 46 20 250
52 54 96 20 250
53 3 17 20 250
54 71 89 20 250
55 60 96 20 250
56 97 36 20 231
57 99 90 20 250
58 23 98 20 250
59 67 29 20 250
60 48 64 20 250
61 72 36 20 167
62 36 32 20 250
63 22 36 20 250
64 87 19 20 250
65 2 43 20 250
66 24 67 20 170
67 7 94 20 250
68 15 62 20 250
69 58 46 20 250
70 83 26 20 202
71 0 44 20 250
72 72 12 20 250
73 92 6 20 250
74 73 32 20 225
75 58 37 20 250
76 30 54 20 173
77 23 38 20 167
78 0 15 20 250
79 39 98 20 164
80 5 7 20 250
81 62 17 20 250
82 28 3 20 150
83 54 95 20 250
84 71 81 20 250
85 41 57 20 158
86 21 31 20 250
87 67 56 20 118
88 30 41 20 248
89 24 5 20 250
90 4 31 20 250
91 90 21 20 250
92 56 83 20 250
93 60 23 20 250
94 24 21 20 159
95 14 72 20 195
96 45 59 20 250
97 73 23 20 135
98 44 0 20 250
99 44 62 20 250
