2 100 100 100
0 67 79 20 207
1 13 26 20 155
2 48 33 20 176
3 66 78 20 151
4 30 19 20 127
5 90 92 20 250
6 79 76 20 172
7 72 4 20 46
8 67 84 20 148
9 61 95 20 250
10 88 58 20 159
11 65 34 20 189
12 6 10 20 161
13 60 55 20 167
14 60 0 20 250
15 57 50 20 250
16 19 66 20 250
17 94 20 20 160
18 68 25 20 250
19 23 82 20 250
20 34 95 20 206
21 46 96 20 172
22 14 6 20 128
23 80 96 20 250
24 31 1 20 127
25 17 66 20 178
26 82 57 20 250
27 26 63 20 150
28 26 90 20 190
29 44 68 20 183
30 49 20 20 147
31 54 45 20 156
32 63 45 20 158
33 51 38 20 182
34 57 65 20 168
35 6 72 20 204
36 35 61 20 250
37 27 45 20 187
38 54 96 20 207
39 67 95 20 190
40 64 80 20 164
41 89 72 20 250
42 18 49 20 205
43 7 76 20 168
44 76 50 20 121
45 4 91 20 195
46 50 13 20 250
47 23 94 20 226
48 7 36 20 131
49 14 48 20 187
50 82 42 20 169
51 48 59 20 250
52 98 16 20 125
53 24 14 20 235
54 0 43 20 183
55 83 21 20 162
56 99 9 20 174
57 89 46 20 195
58 20 51 20 181
59 34 84 20 191
60 75 78 20 165
61 10 64 20 250
62 29 72 20 250
63 42 72 20 178
64 41 67 20 144
65 31 11 20 183
66 92 18 20 153
67 34 67 20 250
68 16 52 20 250
69 83 79 20 191
70 52 26 20 121
71 0 36 20 178
72 77 35 20 187
73 66 12 20 250
74 91 14 20 164
75 30 30 20 174
76 83 93 20 250
77 61 13 20 147
78 8 25 20 173
79 38 39 20 174
80 30 95 20 180
81 17 82 20 250
82 55 74 20 145
83 93 72 20 166
84 95 18 20 154
85 87 24 20 190
86 86 1 20 165
87 27 17 20 114
88 45 4 20 173
89 13 98 20 184
90 91 11 20 250
91 72 67 20 190
92 95 94 20 250
93 35 44 20 108
94 45 63 20 250
95 59 71 20 127
96 91 12 20 250
97 28 92 20 196
98 1 37 20 250
99 49 21 20 99
