7 100 100 100
0 12 21 20 176
1 99 31 20 207
2 30 76 20 205
3 87 56 20 221
4 18 91 20 216
5 88 46 20 160
6 53 37 20 173
7 85 18 20 147
8 69 45 20 165
9 27 50 20 151
10 89 17 20 175
11 40 29 20 156
12 10 60 20 214
13 10 46 20 151
14 86 99 20 235
15 50 83 20 178
16 67 73 20 176
17 89 68 20 201
18 71 5 20 162
19 17 8 20 154
20 51 65 20 198
21 53 65 20 162
22 55 89 20 156
23 90 53 20 190
24 0 89 20 201
25 65 32 20 173
26 45 39 20 164
27 22 12 20 163
28 67 29 20 207
29 4 15 20 174
30 7 19 20 208
31 48 44 20 215
32 99 38 20 179
33 85 71 20 188
34 58 65 20 198
35 57 91 20 210
36 34 25 20 272
37 49 42 20 185
38 96 77 20 205
39 78 76 20 226
40 21 7 20 145
41 28 88 20 206
42 23 47 20 175
43 81 16 20 197
44 8 69 20 214
45 83 8 20 192
46 5 61 20 212
47 76 3 20 166
48 99 96 20 236
49 35 94 20 231
50 34 62 20 182
51 96 38 20 185
52 66 16 20 126
53 44 41 20 158
54 15 2 20 153
55 26 21 20 178
56 70 69 20 163
57 90 56 20 212
58 13 88 20 210
59 1 79 20 203
60 13 94 20 200
61 20 58 20 178
62 94 58 20 181
63 69 2 20 198
64 9 99 20 195
65 7 55 20 208
66 59 69 20 178
67 13 98 20 217
68 72 60 20 205
69 98 22 20 166
70 44 4 20 121
71 18 6 20 217
72 17 90 20 232
73 41 51 20 156
74 15 12 20 234
75 85 40 20 197
76 13 59 20 200
77 77 36 20 228
78 40 62 20 203
79 16 59 20 180
80 27 27 20 175
81 81 90 20 246
82 65 33 20 114
83 25 25 20 200
84 20 95 20 204
85 19 19 20 153
86 35 51 20 174
87 65 44 20 189
88 71 15 20 160
89 40 94 20 195
90 75 72 20 193
91 33 3 20 148
92 30 89 20 200
93 35 87 20 261
94 54 21 20 130
95 29 7 20 226
96 98 64 20 204
97 21 74 20 150
98 1 20 20 199
99 27 32 20 180
