5 100 100 100
0 80 69 20 170
1 4 44 20 187
2 45 41 20 207
3 74 68 20 250
4 78 97 20 250
5 35 21 20 250
6 88 74 20 250
7 3 56 20 186
8 2 32 20 250
9 50 57 20 164
10 74 10 20 250
11 51 24 20 250
12 28 70 20 250
13 22 90 20 250
14 31 9 20 165
15 94 81 20 182
16 29 79 20 250
17 47 33 20 250
18 16 92 20 196
19 74 56 20 250
20 34 0 20 168
21 75 82 20 176
22 46 44 20 250
23 66 78 20 192
24 43 55 20 141
25 23 64 20 250
26 42 68 20 250
27 12 87 20 230
28 17 81 20 250
29 44 26 20 170
30 15 65 20 180
31 77 28 20 177
32 52 47 20 250
33 56 90 20 159
34 25 15 20 148
35 77 83 20 192
36 77 59 20 250
37 74 62 20 250
38 63 7 20 250
39 16 75 20 250
40 13 65 20 250
41 4 8 20 250
42 74 20 20 83
43 33 82 20 250
44 47 84 20 250
45 27 77 20 250
46 27 36 20 198
47 54 9 20 135
48 69 76 20 250
49 65 35 20 250
50 80 26 20 250
51 21 4 20 250
52 11 91 20 250
53 62 32 20 250
54 84 42 20 194
55 84 51 20 250
56 26 22 20 177
57 80 30 20 250
58 50 62 20 164
59 74 94 20 169
60 82 87 20 250
61 15 62 20 159
62 65 25 20 106
63 87 10 20 205
64 48 10 20 181
65 0 95 20 250
66 79 40 20 91
67 3 46 20 250
68 21 2 20 174
69 13 86 20 250
70 72 11 20 250
71 31 99 20 218
72 63 35 20 250
73 3 69 20 250
74 23 26 20 250
75 74 33 20 250
76 14 51 20 187
77 54 50 20 192
78 65 14 20 148
79 65 5 20 92
80 1 94 20 250
81 81 59 20 181
82 19 39 20 161
83 75 51 20 250
84 93 28 20 148
85 15 53 20 182
86 8 25 20 250
87 45 82 20 250
88 1 31 20 171
89 54 14 20 94
90 65 20 20 134
91 42 5 20 106
92 48 99 20 234
93 30 57 20 250
94 22 86 20 210
95 28 76 20 199
96 32 36 20 250
97 26 54 20 135
98 20 95 20 186
99 76 27 20 250
