5 100 100 100
0 16 56 20 270
1 90 43 20 180
2 80 70 20 270
3 44 58 20 233
4 40 3 20 199
5 2 43 20 236
6 4 5 20 171
7 69 39 20 167
8 50 63 20 192
9 46 68 20 197
10 59 66 20 270
11 43 9 20 270
12 76 76 20 270
13 67 43 20 151
14 73 79 20 186
15 33 84 20 237
16 93 0 20 270
17 71 38 20 270
18 44 36 20 207
19 25 3 20 183
20 45 53 20 183
21 6 12 20 221
22 14 98 20 209
23 68 49 20 72
24 86 76 20 270
25 81 46 20 270
26 67 97 20 270
27 69 88 20 146
28 39 94 20 205
29 98 72 20 223
30 57 2 20 131
31 86 65 20 270
32 33 63 20 164
33 52 62 20 172
34 24 88 20 270
35 32 94 20 270
36 73 73 20 201
37 21 99 20 229
38 6 98 20 209
39 49 29 20 171
40 27 53 20 172
41 20 4 20 109
42 78 39 20 231
43 81 55 20 270
44 26 97 20 270
45 23 21 20 190
46 22 81 20 270
47 23 98 20 218
48 15 70 20 200
49 72 50 20 163
50 66 26 20 112
51 35 81 20 182
52 45 0 20 118
53 48 55 20 186
54 96 69 20 186
55 8 76 20 235
56 76 57 20 178
57 77 44 20 270
58 60 18 20 270
59 17 45 20 196
60 0 61 20 270
61 61 90 20 201
62 43 65 20 171
63 97 76 20 203
64 80 68 20 182
65 66 47 20 270
66 73 22 20 141
67 5 79 20 218
68 9 9 20 270
69 96 41 20 226
70 73 84 20 230
71 90 81 20 202
72 90 68 20 192
73 46 92 20 222
74 49 56 20 222
75 4 22 20 270
76 51 89 20 157
77 58 14 20 124
78 16 38 20 175
79 83 18 20 127
80 68 79 20 206
81 79 10 20 125
82 25 84 20 185
83 11 49 20 209
84 33 49 20 233
85 67 25 20 169
86 7 37 20 207
87 2 61 20 219
88 20 91 20 190
89 24 82 20 270
90 77 87 20 200
91 91 59 20 179
92 52 14 20 270
93 25 22 20 201
94 97 48 20 182
95 38 64 20 270
96 10 87 20 210
97 91 4 20 146
98 95 60 20 175
99 3 73 20 185
