3 100 100 100
0 0 25 20 145
1 59 68 20 250
2 81 15 20 159
3 62 87 20 164
4 87 53 20 250
5 29 47 20 250
6 19 16 20 113
7 88 59 20 201
8 9 6 20 168
9 34 11 20 250
10 71 5 20 250
11 60 78 20 186
12 14 52 20 193
13 52 68 20 202
14 10 21 20 164
15 37 24 20 250
16 16 80 20 250
17 73 64 20 250
18 16 74 20 207
19 54 90 20 250
20 31 19 20 250
21 92 49 20 250
22 23 61 20 250
23 76 89 20 178
24 71 23 20 165
25 69 36 20 166
26 35 86 20 250
27 7 47 20 250
28 84 31 20 179
29 9 73 20 202
30 16 65 20 176
31 85 75 20 250
32 36 61 20 192
33 15 38 20 250
34 35 93 20 250
35 18 74 20 199
36 72 47 20 250
37 35 3 20 250
38 77 19 20 130
39 32 30 20 250
40 10 56 20 250
41 18 13 20 165
42 49 95 20 250
43 32 44 20 149
44 32 13 20 197
45 19 93 20 250
46 18 89 20 206
47 18 91 20 178
48 23 38 20 211
49 95 3 20 250
50 6 35 20 179
51 97 76 20 187
52 93 97 20 175
53 97 30 20 144
54 43 77 20 204
55 92 62 20 212
56 59 63 20 250
57 39 56 20 250
58 90 43 20 250
59 26 1 20 250
60 26 16 20 112
61 71 59 20 250
62 6 46 20 157
63 74 88 20 250
64 26 73 20 250
65 42 88 20 188
66 73 81 20 149
67 75 92 20 211
68 90 68 20 250
69 68 20 20 250
70 51 35 20 250
71 49 52 20 182
72 77 14 20 250
73 5 15 20 250
74 48 63 20 250
75 17 69 20 250
76 92 90 20 250
77 16 3 20 211
78 14 90 20 208
79 52 93 20 250
80 4 88 20 250
81 28 28 20 250
82 52 49 20 174
83 16 77 20 179
84 80 2 20 103
85 86 31 20 250
86 23 34 20 204
87 14 97 20 209
88 57 35 20 124
89 27 36 20 250
90 76 93 20 250
91 74 52 20 168
92 3 0 20 250
93 76 30 20 221
94 92 29 20 158
95 25 99 20 250
96 18 0 20 250
97 80 35 20 250
98 31 86 20 197
99 85 76 20 250
