7 100 100 100
0 0 51 20 275
1 68 0 20 275
2 69 66 20 275
3 21 97 20 275
4 98 84 20 224
5 18 2 20 275
6 52 15 20 275
7 45 84 20 275
8 54 70 20 195
9 12 29 20 275
10 13 86 20 214
11 27 14 20 275
12 55 4 20 275
13 0 80 20 275
14 19 44 20 275
15 63 53 20 275
16 45 54 20 187
17 60 75 20 275
18 78 72 20 275
19 9 90 20 275
20 34 55 20 275
21 1 56 20 275
22 54 24 20 189
23 3 7 20 275
24 98 10 20 275
25 17 34 20 275
26 55 13 20 275
27 88 72 20 275
28 19 82 20 275
29 33 70 20 275
30 85 84 20 181
31 74 0 20 275
32 97 82 20 275
33 91 32 20 275
34 22 89 20 275
35 61 22 20 204
36 26 77 20 212
37 65 68 20 275
38 79 53 20 275
39 78 82 20 275
40 35 79 20 275
41 40 3 20 275
42 30 13 20 159
43 12 19 20 275
44 64 87 20 275
45 5 72 20 275
46 90 95 20 275
47 65 65 20 275
48 23 67 20 241
49 46 93 20 275
50 60 29 20 184
51 97 62 20 275
52 53 40 20 275
53 49 22 20 179
54 52 91 20 232
55 98 34 20 275
56 15 48 20 275
57 60 62 20 275
58 53 51 20 182
59 2 1 20 275
60 59 73 20 191
61 79 3 20 275
62 84 20 20 275
63 99 92 20 255
64 47 52 20 275
65 12 67 20 203
66 86 5 20 275
67 88 88 20 275
68 62 41 20 275
69 16 4 20 275
70 10 34 20 275
71 72 55 20 275
72 49 8 20 112
73 2 34 20 275
74 53 95 20 275
75 46 29 20 187
76 11 49 20 188
77 8 35 20 275
78 40 10 20 275
79 10 82 20 275
80 14 51 20 275
81 22 76 20 163
82 98 0 20 275
83 86 7 20 275
84 19 35 20 275
85 65 2 20 275
86 96 31 20 275
87 33 53 20 275
88 88 93 20 275
89 83 49 20 275
90 47 15 20 275
91 95 6 20 173
92 30 87 20 275
93 74 32 20 169
94 12 99 20 275
95 11 73 20 275
96 60 55 20 165
97 25 33 20 275
98 38 74 20 275
99 95 10 20 136
