5 100 100 100
0 18 12 20 194
1 50 57 20 222
2 61 89 20 230
3 6 38 20 178
4 19 80 20 210
5 66 92 20 190
6 89 14 20 191
7 85 40 20 145
8 46 49 20 207
9 36 14 20 149
10 87 64 20 147
11 17 68 20 171
12 1 79 20 218
13 5 3 20 129
14 58 73 20 194
15 50 97 20 192
16 49 89 20 185
17 43 19 20 175
18 75 79 20 169
19 3 70 20 208
20 10 60 20 213
21 18 25 20 128
22 81 22 20 119
23 42 36 20 245
24 51 15 20 138
25 30 84 20 179
26 45 69 20 198
27 46 51 20 202
28 27 95 20 218
29 10 6 20 101
30 71 82 20 181
31 25 38 20 211
32 97 54 20 156
33 38 4 20 171
34 26 55 20 188
35 6 13 20 171
36 44 25 20 159
37 50 47 20 194
38 8 73 20 194
39 0 30 20 227
40 39 8 20 132
41 0 15 20 192
42 35 97 20 232
43 84 95 20 209
44 86 33 20 210
45 9 47 20 220
46 57 28 20 160
47 63 52 20 199
48 82 15 20 150
49 8 70 20 187
50 40 34 20 169
51 37 99 20 222
52 72 14 20 140
53 69 14 20 161
54 58 19 20 151
55 14 33 20 226
56 54 97 20 239
57 99 52 20 187
58 85 99 20 213
59 68 95 20 205
60 76 39 20 158
61 86 76 20 236
62 67 47 20 179
63 74 95 20 192
64 21 51 20 227
65 85 79 20 202
66 55 14 20 245
67 58 95 20 192
68 59 72 20 191
69 88 89 20 221
70 34 49 20 182
71 68 10 20 121
72 41 61 20 160
73 83 67 20 203
74 35 44 20 189
75 64 36 20 210
76 52 26 20 222
77 12 12 20 210
78 83 87 20 223
79 3 52 20 215
80 88 26 20 151
81 84 65 20 202
82 41 9 20 200
83 51 33 20 136
84 31 23 20 159
85 10 34 20 229
86 29 49 20 182
87 89 83 20 199
88 39 2 20 101
89 70 92 20 219
90 21 89 20 218
91 98 13 20 191
92 39 73 20 178
93 43 98 20 213
94 87 17 20 197
95 7 62 20 227
96 45 2 20 87
97 30 58 20 188
98 60 78 20 201
99 10 22 20 223
