3 100 100 100
0 18 68 20 234
1 96 1 20 300
2 63 81 20 262
3 55 5 20 300
4 51 35 20 205
5 56 34 20 155
6 15 75 20 300
7 4 24 20 240
8 25 18 20 207
9 1 9 20 198
10 48 83 20 217
11 47 92 20 300
12 49 9 20 208
13 50 97 20 222
14 45 59 20 187
15 16 63 20 211
16 68 39 20 300
17 74 89 20 178
18 2 94 20 241
19 86 6 20 123
20 25 69 20 200
21 73 61 20 300
22 42 91 20 151
23 94 63 20 235
24 61 67 20 143
25 56 80 20 203
26 32 77 20 222
27 24 20 20 300
28 67 22 20 241
29 3 40 20 232
30 56 3 20 196
31 38 22 20 184
32 6 44 20 232
33 31 21 20 217
34 40 21 20 300
35 30 15 20 211
36 44 18 20 152
37 9 72 20 234
38 80 33 20 300
39 14 19 20 176
40 66 53 20 181
41 27 93 20 233
42 40 79 20 225
43 75 2 20 180
44 12 92 20 300
45 32 92 20 300
46 59 29 20 248
47 9 40 20 300
48 72 78 20 300
49 2 32 20 300
50 64 63 20 243
51 26 51 20 210
52 92 46 20 238
53 9 55 20 300
54 74 3 20 108
55 64 16 20 300
56 69 70 20 223
57 39 71 20 300
58 49 33 20 125
59 73 62 20 300
60 56 54 20 201
61 51 63 20 184
62 64 72 20 252
63 67 56 20 300
64 1 31 20 150
65 3 70 20 217
66 86 79 20 197
67 95 19 20 152
68 88 25 20 167
69 64 38 20 300
70 0 20 20 220
71 67 61 20 179
72 86 78 20 221
73 94 53 20 274
74 66 64 20 213
75 54 19 20 222
76 63 50 20 204
77 79 44 20 207
78 7 24 20 213
79 12 31 20 175
80 47 17 20 151
81 7 10 20 210
82 23 5 20 158
83 9 58 20 222
84 34 58 20 300
85 38 53 20 300
86 80 76 20 210
87 84 79 20 294
88 77 83 20 249
89 90 45 20 244
90 28 11 20 255
91 14 5 20 261
92 92 62 20 191
93 36 70 20 177
94 71 78 20 175
95 2 49 20 232
96 20 85 20 250
97 80 90 20 300
98 51 9 20 300
99 55 80 20 300
