2 100 100 100
0 61 81 20 198
1 99 23 20 161
2 59 49 20 145
3 85 30 20 179
4 93 6 20 250
5 63 8 20 155
6 80 40 20 197
7 17 77 20 250
8 35 72 20 203
9 41 98 20 212
10 70 59 20 188
11 45 32 20 174
12 27 19 20 156
13 37 43 20 122
14 65 14 20 173
15 88 75 20 187
16 87 69 20 250
17 16 80 20 250
18 85 70 20 181
19 18 67 20 226
20 32 39 20 150
21 27 58 20 179
22 56 82 20 227
23 36 45 20 152
24 28 66 20 250
25 36 8 20 188
26 16 99 20 206
27 54 37 20 250
28 94 7 20 175
29 66 10 20 250
30 72 61 20 175
31 94 52 20 190
32 3 2 20 206
33 42 99 20 173
34 86 91 20 209
35 12 58 20 183
36 73 70 20 198
37 18 7 20 125
38 19 2 20 133
39 49 92 20 250
40 51 26 20 250
41 80 45 20 163
42 16 23 20 220
43 74 18 20 250
44 53 97 20 207
45 13 46 20 162
46 53 59 20 231
47 92 86 20 250
48 54 11 20 179
49 64 55 20 209
50 18 93 20 250
51 47 13 20 164
52 81 18 20 193
53 63 28 20 250
54 92 50 20 194
55 76 16 20 206
56 84 46 20 203
57 81 97 20 227
58 81 55 20 154
59 27 79 20 181
60 50 6 20 250
61 24 50 20 124
62 38 36 20 177
63 22 24 20 250
64 80 73 20 189
65 76 0 20 205
66 23 25 20 250
67 34 38 20 148
68 12 24 20 250
69 58 64 20 182
70 98 10 20 250
71 72 33 20 163
72 69 70 20 221
73 2 9 20 250
74 87 4 20 166
75 85 60 20 250
76 68 67 20 212
77 89 72 20 194
78 8 36 20 181
79 15 65 20 194
80 27 37 20 250
81 77 52 20 202
82 32 2 20 250
83 42 40 20 250
84 11 1 20 250
85 70 49 20 150
86 74 82 20 175
87 66 16 20 187
88 43 42 20 169
89 68 33 20 117
90 85 74 20 185
91 90 36 20 171
92 40 92 20 174
93 71 62 20 209
94 34 57 20 171
95 36 55 20 187
96 40 30 20 165
97 78 9 20 250
98 3 92 20 196
99 53 83 20 177
