5 100 100 100
0 7 82 20 213
1 8 29 20 184
2 91 14 20 195
3 93 69 20 225
4 35 28 20 209
5 6 30 20 168
6 38 60 20 246
7 78 22 20 201
8 86 38 20 255
9 79 86 20 255
10 21 82 20 173
11 24 98 20 165
12 70 68 20 215
13 78 70 20 209
14 11 94 20 255
15 11 92 20 255
16 14 17 20 168
17 74 20 20 148
18 0 25 20 148
19 51 1 20 190
20 22 94 20 209
21 56 34 20 179
22 92 16 20 255
23 67 18 20 129
24 25 82 20 199
25 42 56 20 255
26 48 59 20 178
27 97 92 20 218
28 72 69 20 255
29 82 3 20 182
30 19 83 20 205
31 66 54 20 207
32 9 98 20 218
33 89 74 20 221
34 21 25 20 255
35 28 34 20 183
36 46 71 20 255
37 72 78 20 196
38 59 67 20 166
39 58 97 20 255
40 93 6 20 133
41 30 99 20 208
42 5 67 20 182
43 49 30 20 160
44 18 72 20 168
45 67 67 20 255
46 46 8 20 136
47 67 71 20 200
48 73 35 20 163
49 18 47 20 168
50 80 62 20 170
51 26 57 20 255
52 87 24 20 255
53 55 42 20 120
54 8 43 20 187
55 33 66 20 186
56 0 15 20 157
57 77 7 20 163
58 65 98 20 255
59 82 95 20 225
60 64 60 20 172
61 17 60 20 216
62 58 62 20 233
63 85 5 20 255
64 41 66 20 196
65 76 75 20 214
66 19 89 20 169
67 71 81 20 192
68 45 17 20 109
69 55 70 20 139
70 27 78 20 255
71 86 21 20 255
72 0 56 20 225
73 64 93 20 255
74 40 19 20 255
75 68 94 20 200
76 51 67 20 218
77 17 83 20 255
78 19 68 20 255
79 89 35 20 186
80 64 62 20 134
81 34 56 20 132
82 97 19 20 255
83 29 65 20 176
84 76 90 20 202
85 4 51 20 225
86 19 48 20 255
87 37 39 20 137
88 18 86 20 202
89 78 18 20 200
90 81 75 20 211
91 16 22 20 174
92 97 68 20 227
93 8 76 20 187
94 39 42 20 255
95 85 3 20 163
96 65 60 20 192
97 31 25 20 134
98 26 30 20 255
99 10 21 20 75
