5 100 100 100
0 31 2 20 158
1 83 97 20 214
2 4 27 20 169
3 18 30 20 198
4 0 97 20 222
5 15 25 20 174
6 48 13 20 140
7 47 59 20 174
8 75 47 20 166
9 19 14 20 188
10 22 25 20 125
11 77 70 20 194
12 88 34 20 152
13 42 55 20 153
14 92 25 20 250
15 89 23 20 158
16 16 26 20 157
17 6 4 20 109
18 62 27 20 174
19 2 46 20 184
20 81 91 20 165
21 22 23 20 155
22 69 4 20 167
23 11 40 20 186
24 89 67 20 166
25 60 25 20 173
26 19 39 20 168
27 83 88 20 175
28 68 26 20 194
29 71 88 20 170
30 85 36 20 173
31 36 89 20 181
32 68 34 20 174
33 53 24 20 157
34 84 54 20 194
35 31 36 20 156
36 60 34 20 174
37 26 15 20 140
38 4 11 20 181
39 93 40 20 180
40 97 37 20 192
41 11 63 20 167
42 71 4 20 185
43 9 0 20 146
44 94 50 20 178
45 8 52 20 181
46 26 88 20 198
47 11 76 20 193
48 37 7 20 166
49 82 96 20 172
50 22 96 20 173
51 29 73 20 191
52 79 79 20 181
53 4 0 20 188
54 48 49 20 126
55 21 44 20 138
56 43 21 20 215
57 94 14 20 174
58 25 63 20 211
59 17 52 20 226
60 39 41 20 183
61 57 95 20 181
62 94 25 20 164
63 38 46 20 141
64 45 63 20 176
65 39 80 20 184
66 97 72 20 184
67 94 86 20 191
68 99 61 20 152
69 25 51 20 145
70 89 7 20 180
71 21 4 20 144
72 15 83 20 176
73 47 12 20 131
74 65 78 20 169
75 22 85 20 199
76 35 94 20 194
77 33 86 20 186
78 2 37 20 172
79 6 18 20 175
80 41 60 20 200
81 54 97 20 203
82 47 19 20 89
83 95 57 20 160
84 80 40 20 150
85 47 7 20 150
86 72 33 20 168
87 66 77 20 205
88 57 20 20 176
89 24 93 20 228
90 4 6 20 185
91 42 64 20 203
92 77 19 20 185
93 2 64 20 221
94 89 46 20 200
95 62 79 20 153
96 89 53 20 250
97 17 82 20 214
98 47 88 20 181
99 74 95 20 187
