2 100 100 100
0 37 60 20 142
1 55 34 20 147
2 51 56 20 161
3 44 58 20 172
4 24 65 20 163
5 64 32 20 141
6 73 17 20 177
7 5 35 20 172
8 72 45 20 148
9 0 68 20 247
10 86 16 20 147
11 75 54 20 201
12 68 8 20 131
13 13 72 20 170
14 92 61 20 207
15 59 2 20 173
16 6 33 20 120
17 99 75 20 206
18 47 4 20 146
19 58 81 20 146
20 77 9 20 103
21 43 12 20 129
22 9 52 20 156
23 43 53 20 191
24 14 12 20 165
25 54 44 20 140
26 91 85 20 188
27 4 97 20 209
28 97 46 20 171
29 51 23 20 64
30 55 12 20 127
31 33 59 20 186
32 75 79 20 147
33 14 67 20 175
34 86 51 20 124
35 82 76 20 224
36 83 31 20 142
37 77 99 20 200
38 84 58 20 163
39 31 60 20 191
40 22 94 20 203
41 19 9 20 160
42 21 6 20 90
43 11 69 20 148
44 33 89 20 193
45 7 96 20 195
46 43 25 20 101
47 99 68 20 154
48 75 23 20 116
49 51 26 20 139
50 75 12 20 129
51 98 51 20 203
52 41 64 20 188
53 91 75 20 214
54 27 39 20 193
55 9 67 20 168
56 28 61 20 178
57 0 91 20 208
58 46 12 20 108
59 13 94 20 187
60 63 69 20 177
61 67 11 20 132
62 89 8 20 182
63 49 6 20 134
64 44 89 20 174
65 54 92 20 187
66 34 27 20 138
67 87 69 20 185
68 73 88 20 119
69 99 46 20 198
70 1 88 20 197
71 68 58 20 138
72 28 63 20 217
73 6 66 20 174
74 32 50 20 172
75 18 6 20 188
76 97 58 20 179
77 49 32 20 167
78 53 43 20 137
79 63 52 20 183
80 8 4 20 144
81 99 69 20 199
82 96 49 20 180
83 57 10 20 108
84 78 55 20 139
85 39 61 20 174
86 51 63 20 153
87 53 98 20 203
88 6 13 20 164
89 43 34 20 157
90 35 88 20 163
91 2 23 20 153
92 5 3 20 132
93 76 11 20 95
94 73 24 20 154
95 12 43 20 150
96 41 89 20 163
97 22 73 20 213
98 40 40 20 141
99 23 27 20 128
