2 100 100 100
0 76 49 20 153
1 64 41 20 143
2 23 4 20 255
3 16 74 20 176
4 10 41 20 255
5 87 83 20 255
6 24 10 20 194
7 28 95 20 255
8 69 35 20 255
9 7 22 20 255
10 77 53 20 255
11 55 77 20 255
12 8 9 20 159
13 83 86 20 187
14 44 93 20 193
15 99 16 20 145
16 94 46 20 152
17 35 75 20 196
18 92 25 20 164
19 12 24 20 255
20 24 72 20 221
21 27 89 20 255
22 19 52 20 236
23 16 80 20 195
24 89 50 20 255
25 7 61 20 255
26 72 91 20 190
27 47 57 20 216
28 84 29 20 255
29 87 47 20 124
30 53 19 20 147
31 23 2 20 147
32 89 92 20 249
33 88 97 20 255
34 93 13 20 123
35 52 52 20 153
36 43 41 20 255
37 38 82 20 185
38 62 95 20 255
39 76 73 20 154
40 50 92 20 255
41 28 82 20 255
42 32 26 20 166
43 84 57 20 255
44 14 16 20 255
45 50 14 20 135
46 76 35 20 255
47 48 49 20 255
48 98 87 20 255
49 9 34 20 205
50 74 72 20 255
51 7 9 20 255
52 98 96 20 197
53 56 24 20 255
54 55 62 20 156
55 96 99 20 255
56 53 76 20 190
57 53 68 20 150
58 59 6 20 155
59 66 9 20 125
60 43 48 20 172
61 82 39 20 255
62 11 54 20 255
63 57 93 20 255
64 55 39 20 137
65 8 90 20 206
66 11 7 20 255
67 30 80 20 255
68 62 85 20 198
69 43 58 20 255
70 93 90 20 171
71 65 45 20 255
72 41 48 20 147
73 35 87 20 255
74 80 32 20 255
75 30 44 20 255
76 67 7 20 154
77 92 54 20 255
78 17 15 20 255
79 11 29 20 255
80 8 15 20 174
81 78 85 20 255
82 36 77 20 186
83 27 9 20 255
84 98 76 20 255
85 45 84 20 206
86 20 94 20 196
87 2 57 20 194
88 39 70 20 255
89 22 19 20 190
90 22 31 20 189
91 19 43 20 255
92 89 71 20 255
93 52 72 20 255
94 66 71 20 255
95 68 42 20 130
96 8 33 20 205
97 59 95 20 203
98 46 2 20 255
99 36 19 20 255
