5 100 100 100
0 49 63 20 302
1 81 5 20 331
2 20 60 20 375
3 70 35 20 500
4 13 31 20 159
5 34 31 20 186
6 93 32 20 327
7 57 35 20 204
8 47 24 20 269
9 36 58 20 500
10 77 71 20 500
11 70 91 20 337
12 26 12 20 197
13 40 54 20 305
14 70 80 20 231
15 33 30 20 315
16 75 17 20 291
17 64 66 20 500
18 29 87 20 235
19 46 33 20 252
20 13 78 20 406
21 11 50 20 278
22 94 27 20 300
23 89 88 20 278
24 18 9 20 500
25 17 43 20 311
26 41 72 20 258
27 99 10 20 327
28 56 37 20 344
29 10 98 20 381
30 17 26 20 292
31 5 57 20 309
32 9 66 20 363
33 92 81 20 500
34 90 36 20 332
35 82 75 20 262
36 80 35 20 296
37 19 39 20 368
38 68 13 20 500
39 50 98 20 389
40 57 54 20 221
41 62 8 20 394
42 87 46 20 500
43 87 9 20 276
44 57 8 20 258
45 64 18 20 259
46 34 42 20 383
47 55 77 20 500
48 40 60 20 500
49 10 76 20 250
50 78 28 20 394
51 1 4 20 274
52 9 36 20 272
53 1 15 20 353
54 6 0 20 500
55 92 80 20 389
56 18 95 20 367
57 50 95 20 500
58 3 65 20 500
59 80 28 20 500
60 19 40 20 500
61 3 82 20 500
62 42 7 20 189
63 41 41 20 214
64 81 21 20 132
65 25 37 20 316
66 26 70 20 268
67 81 38 20 284
68 52 8 20 376
69 45 1 20 161
70 33 17 20 220
71 22 21 20 98
72 99 1 20 500
73 5 42 20 265
74 72 92 20 500
75 59 23 20 408
76 20 45 20 215
77 6 91 20 343
78 97 54 20 311
79 98 79 20 266
80 27 7 20 500
81 5 15 20 216
82 14 11 20 317
83 1 19 20 500
84 9 51 20 323
85 84 49 20 232
86 85 50 20 402
87 86 60 20 274
88 23 38 20 500
89 20 33 20 500
90 31 64 20 302
91 8 90 20 386
92 6 12 20 253
93 67 86 20 500
94 2 97 20 338
95 6 16 20 500
96 35 3 20 344
97 97 35 20 341
98 84 41 20 500
99 25 28 20 232
