3 100 100 100
0 34 87 20 500
1 58 13 20 500
2 48 38 20 500
3 21 61 20 222
4 34 21 20 500
5 0 2 20 297
6 72 46 20 500
7 63 65 20 500
8 99 35 20 500
9 11 64 20 282
10 39 42 20 500
11 5 79 20 500
12 23 73 20 500
13 69 62 20 342
14 83 19 20 500
15 11 95 20 500
16 13 34 20 244
17 39 64 20 500
18 51 32 20 500
19 7 90 20 500
20 97 18 20 378
21 65 19 20 279
22 24 51 20 500
23 43 49 20 307
24 19 29 20 500
25 78 82 20 500
26 50 58 20 500
27 65 66 20 500
28 73 91 20 500
29 27 42 20 500
30 47 20 20 500
31 36 53 20 500
32 50 63 20 500
33 80 99 20 500
34 17 87 20 500
35 1 38 20 500
36 93 49 20 500
37 72 93 20 500
38 87 32 20 281
39 81 65 20 406
40 14 88 20 288
41 50 0 20 500
42 69 23 20 500
43 71 80 20 380
44 21 36 20 413
45 23 32 20 500
46 70 65 20 500
47 62 14 20 500
48 63 44 20 500
49 31 65 20 500
50 43 58 20 500
51 93 32 20 500
52 1 39 20 224
53 75 60 20 500
54 60 15 20 500
55 33 46 20 500
56 85 70 20 500
57 45 80 20 500
58 27 76 20 500
59 3 21 20 321
60 10 52 20 301
61 17 61 20 500
62 60 34 20 500
63 47 83 20 208
64 1 48 20 290
65 19 92 20 500
66 73 6 20 500
67 2 9 20 500
68 28 18 20 246
69 96 52 20 500
70 77 27 20 500
71 93 48 20 361
72 16 43 20 500
73 32 69 20 500
74 67 52 20 265
75 37 40 20 500
76 52 92 20 500
77 67 65 20 316
78 53 99 20 500
79 44 68 20 500
80 17 62 20 332
81 14 65 20 500
82 63 91 20 500
83 54 35 20 500
84 41 11 20 500
85 88 16 20 500
86 63 62 20 500
87 43 99 20 500
88 34 94 20 289
89 83 53 20 500
90 68 67 20 500
91 73 1 20 500
92 46 55 20 500
93 38 27 20 500
94 74 21 20 500
95 25 39 20 500
96 38 51 20 500
97 19 51 20 500
98 97 61 20 247
99 12 57 20 500
