5 100 100 100
0 29 80 20 343
1 21 16 20 500
2 24 11 20 500
3 8 23 20 236
4 41 86 20 500
5 33 5 20 500
6 25 95 20 350
7 54 81 20 500
8 37 49 20 500
9 22 9 20 350
10 8 48 20 389
11 86 31 20 271
12 76 17 20 500
13 40 52 20 500
14 5 58 20 500
15 8 10 20 500
16 6 65 20 500
17 92 89 20 500
18 29 14 20 500
19 42 55 20 500
20 33 55 20 290
21 20 56 20 500
22 74 99 20 269
23 23 30 20 500
24 66 91 20 337
25 25 53 20 263
26 55 81 20 274
27 86 35 20 500
28 98 4 20 500
29 50 99 20 500
30 51 74 20 500
31 86 80 20 500
32 19 1 20 500
33 76 18 20 262
34 35 55 20 500
35 28 48 20 500
36 18 25 20 267
37 25 49 20 500
38 63 51 20 174
39 18 0 20 500
40 48 3 20 500
41 7 0 20 500
42 75 77 20 500
43 24 98 20 500
44 39 58 20 500
45 20 63 20 378
46 7 56 20 500
47 70 13 20 304
48 71 37 20 500
49 21 96 20 177
50 56 45 20 500
51 71 78 20 500
52 71 23 20 319
53 97 32 20 500
54 10 53 20 500
55 1 49 20 500
56 67 3 20 500
57 77 18 20 500
58 2 26 20 500
59 36 36 20 500
60 6 1 20 500
61 43 81 20 500
62 87 89 20 322
63 94 78 20 500
64 79 3 20 500
65 61 43 20 500
66 90 95 20 500
67 13 97 20 500
68 13 1 20 183
69 84 8 20 500
70 56 43 20 500
71 42 28 20 500
72 0 49 20 500
73 27 90 20 362
74 29 17 20 275
75 30 9 20 500
76 3 7 20 500
77 99 68 20 500
78 92 73 20 500
79 37 63 20 500
80 46 41 20 500
81 77 69 20 500
82 51 36 20 500
83 80 93 20 500
84 51 60 20 500
85 42 26 20 500
86 73 70 20 500
87 48 29 20 500
88 79 72 20 500
89 72 77 20 500
90 24 97 20 500
91 50 65 20 500
92 11 23 20 256
93 15 34 20 500
94 62 68 20 218
95 75 81 20 500
96 49 19 20 266
97 16 57 20 500
98 97 73 20 500
99 23 22 20 500
