7 100 100 100
0 91 62 20 435
1 78 25 20 362
2 5 26 20 550
3 25 87 20 550
4 85 80 20 343
5 0 3 20 415
6 77 28 20 321
7 48 77 20 533
8 32 17 20 550
9 6 25 20 290
10 12 66 20 223
11 43 54 20 286
12 1 88 20 210
13 27 80 20 416
14 85 0 20 254
15 94 60 20 491
16 62 36 20 550
17 4 82 20 550
18 96 71 20 370
19 27 26 20 313
20 17 79 20 353
21 80 92 20 550
22 90 80 20 360
23 30 11 20 271
24 25 62 20 550
25 30 77 20 332
26 4 80 20 550
27 76 75 20 259
28 89 74 20 423
29 48 23 20 304
30 5 70 20 382
31 94 68 20 334
32 93 61 20 269
33 56 61 20 412
34 30 8 20 320
35 21 10 20 325
36 37 98 20 361
37 62 27 20 254
38 47 40 20 550
39 57 90 20 152
40 23 60 20 550
41 50 51 20 435
42 88 61 20 550
43 60 12 20 550
44 83 39 20 249
45 48 11 20 140
46 62 23 20 308
47 58 32 20 380
48 40 57 20 466
49 1 51 20 364
50 5 17 20 550
51 72 24 20 413
52 61 6 20 243
53 2 27 20 161
54 90 94 20 472
55 98 51 20 550
56 3 0 20 246
57 70 51 20 372
58 84 27 20 298
59 62 95 20 322
60 71 34 20 260
61 66 21 20 326
62 92 94 20 396
63 89 31 20 420
64 82 56 20 276
65 4 7 20 406
66 59 62 20 550
67 18 42 20 343
68 74 34 20 550
69 78 69 20 550
70 67 68 20 550
71 96 58 20 398
72 48 68 20 293
73 65 62 20 271
74 96 31 20 380
75 75 73 20 366
76 46 4 20 287
77 84 76 20 378
78 95 40 20 464
79 42 31 20 305
80 83 31 20 384
81 92 14 20 550
82 86 6 20 389
83 9 53 20 366
84 72 94 20 550
85 92 41 20 550
86 32 7 20 550
87 87 67 20 374
88 31 10 20 550
89 64 28 20 550
90 31 81 20 277
91 65 79 20 186
92 59 4 20 261
93 23 97 20 550
94 95 81 20 160
95 20 99 20 203
96 48 81 20 304
97 66 67 20 362
98 91 19 20 315
99 56 10 20 250
