3 100 100 100
0 35 32 20 318
1 72 15 20 372
2 81 71 20 325
3 67 84 20 326
4 13 33 20 313
5 78 58 20 432
6 76 70 20 346
7 31 72 20 355
8 7 56 20 356
9 7 73 20 320
10 74 7 20 364
11 8 40 20 461
12 97 83 20 376
13 16 26 20 350
14 96 97 20 394
15 39 77 20 465
16 97 32 20 217
17 21 1 20 345
18 99 75 20 243
19 84 77 20 463
20 47 29 20 228
21 23 39 20 439
22 62 0 20 412
23 75 76 20 489
24 93 6 20 384
25 21 54 20 253
26 77 70 20 419
27 71 24 20 349
28 39 60 20 329
29 84 18 20 342
30 64 13 20 308
31 62 95 20 279
32 63 98 20 324
33 85 60 20 334
34 20 54 20 412
35 62 70 20 281
36 65 71 20 394
37 91 31 20 341
38 24 42 20 276
39 38 13 20 378
40 88 76 20 305
41 17 72 20 387
42 85 59 20 405
43 25 59 20 546
44 55 69 20 401
45 44 11 20 441
46 51 15 20 487
47 93 12 20 284
48 40 17 20 276
49 34 57 20 230
50 25 70 20 369
51 72 11 20 345
52 92 64 20 445
53 32 9 20 305
54 60 6 20 89
55 23 63 20 357
56 48 30 20 327
57 60 93 20 453
58 71 38 20 294
59 29 88 20 292
60 25 74 20 372
61 19 93 20 376
62 16 9 20 357
63 84 1 20 270
64 41 46 20 461
65 12 0 20 262
66 81 26 20 492
67 80 89 20 359
68 75 99 20 430
69 90 71 20 417
70 84 75 20 447
71 77 39 20 336
72 70 91 20 391
73 2 35 20 278
74 31 28 20 294
75 37 83 20 510
76 10 73 20 406
77 50 67 20 392
78 35 45 20 386
79 72 5 20 156
80 30 25 20 415
81 2 10 20 331
82 53 23 20 452
83 62 53 20 277
84 78 51 20 234
85 13 97 20 298
86 62 88 20 318
87 21 28 20 413
88 38 84 20 286
89 29 59 20 502
90 40 29 20 243
91 24 32 20 300
92 80 7 20 250
93 51 51 20 540
94 10 84 20 392
95 63 53 20 221
96 41 88 20 325
97 46 26 20 351
98 27 17 20 484
99 9 90 20 434
