5 100 100 100
0 19 63 20 510
1 49 46 20 510
2 40 61 20 510
3 25 32 20 510
4 51 56 20 510
5 76 0 20 510
6 93 82 20 510
7 81 35 20 268
8 38 97 20 510
9 84 88 20 259
10 93 23 20 510
11 63 61 20 510
12 6 86 20 510
13 32 89 20 510
14 35 80 20 279
15 80 13 20 510
16 25 24 20 305
17 83 71 20 330
18 4 2 20 222
19 47 25 20 510
20 45 81 20 227
21 47 31 20 510
22 61 1 20 211
23 29 97 20 510
24 54 71 20 510
25 49 7 20 510
26 55 33 20 510
27 58 46 20 510
28 5 62 20 285
29 86 52 20 510
30 33 54 20 510
31 50 89 20 383
32 74 96 20 510
33 84 90 20 510
34 80 49 20 510
35 88 3 20 328
36 67 59 20 510
37 95 72 20 426
38 74 14 20 510
39 6 67 20 368
40 51 22 20 510
41 92 90 20 349
42 75 82 20 510
43 66 41 20 510
44 64 97 20 510
45 16 12 20 510
46 3 64 20 324
47 54 72 20 510
48 56 88 20 360
49 41 39 20 510
50 5 34 20 510
51 29 52 20 389
52 39 21 20 207
53 50 32 20 510
54 12 86 20 510
55 72 19 20 510
56 75 79 20 510
57 39 77 20 510
58 30 23 20 510
59 81 58 20 510
60 89 75 20 510
61 23 53 20 510
62 52 43 20 510
63 78 85 20 510
64 22 95 20 510
65 36 17 20 510
66 62 60 20 270
67 86 34 20 510
68 27 7 20 510
69 43 78 20 510
70 69 77 20 510
71 42 4 20 510
72 72 38 20 235
73 72 36 20 510
74 83 20 20 370
75 17 38 20 510
76 82 11 20 165
77 37 3 20 116
78 16 55 20 510
79 56 83 20 510
80 4 38 20 510
81 83 36 20 510
82 80 65 20 510
83 67 88 20 375
84 69 57 20 510
85 27 16 20 510
86 94 99 20 510
87 57 19 20 510
88 84 98 20 510
89 42 34 20 510
90 75 57 20 510
91 39 60 20 510
92 73 53 20 510
93 57 65 20 510
94 72 44 20 510
95 73 95 20 510
96 34 80 20 510
97 70 66 20 510
98 79 59 20 510
99 59 82 20 271
