2 100 100 100
0 73 4 20 297
1 3 50 20 254
2 44 12 20 192
3 50 27 20 246
4 82 45 20 354
5 97 76 20 317
6 66 61 20 290
7 90 82 20 440
8 86 42 20 386
9 33 17 20 228
10 88 48 20 317
11 62 78 20 200
12 81 60 20 289
13 51 85 20 282
14 98 77 20 320
15 55 86 20 303
16 22 21 20 331
17 21 29 20 201
18 50 37 20 186
19 44 47 20 272
20 76 14 20 297
21 52 84 20 449
22 25 85 20 366
23 23 95 20 342
24 93 58 20 316
25 4 57 20 354
26 93 14 20 294
27 24 46 20 312
28 41 94 20 383
29 59 5 20 242
30 10 12 20 303
31 12 91 20 278
32 68 93 20 265
33 37 71 20 353
34 88 0 20 153
35 55 97 20 358
36 99 43 20 290
37 54 29 20 265
38 54 40 20 232
39 35 63 20 255
40 90 27 20 274
41 74 18 20 315
42 26 35 20 227
43 90 30 20 301
44 81 66 20 298
45 20 95 20 350
46 54 63 20 156
47 91 95 20 370
48 26 95 20 220
49 78 36 20 219
50 27 68 20 416
51 89 80 20 241
52 75 47 20 145
53 59 21 20 286
54 77 68 20 255
55 34 13 20 344
56 30 16 20 228
57 19 75 20 295
58 1 71 20 229
59 96 77 20 362
60 83 32 20 212
61 61 83 20 280
62 61 94 20 399
63 91 40 20 183
64 16 16 20 219
65 1 39 20 441
66 7 49 20 340
67 89 24 20 207
68 1 51 20 216
69 42 78 20 321
70 58 67 20 264
71 43 26 20 120
72 32 58 20 287
73 25 82 20 288
74 95 34 20 293
75 7 83 20 388
76 45 31 20 174
77 22 37 20 350
78 56 93 20 444
79 84 62 20 281
80 38 48 20 283
81 42 77 20 305
82 88 44 20 361
83 46 50 20 225
84 40 51 20 240
85 59 90 20 354
86 80 7 20 313
87 40 49 20 317
88 4 81 20 437
89 33 25 20 90
90 95 56 20 301
91 21 25 20 409
92 51 52 20 193
93 65 64 20 434
94 47 68 20 176
95 10 40 20 259
96 9 47 20 289
97 80 75 20 285
98 97 11 20 326
99 58 77 20 283
