7 100 100 100
0 88 10 20 274
1 69 94 20 550
2 70 52 20 346
3 12 86 20 421
4 93 28 20 386
5 61 38 20 550
6 11 48 20 312
7 75 90 20 550
8 88 68 20 400
9 76 10 20 363
10 51 32 20 145
11 12 84 20 550
12 21 26 20 325
13 24 69 20 550
14 8 43 20 550
15 64 95 20 550
16 19 52 20 550
17 77 39 20 298
18 36 77 20 550
19 81 96 20 304
20 89 73 20 327
21 12 88 20 290
22 55 18 20 550
23 67 95 20 334
24 59 32 20 299
25 1 33 20 333
26 75 45 20 550
27 46 76 20 550
28 49 41 20 550
29 77 56 20 550
30 4 35 20 550
31 38 56 20 550
32 12 92 20 366
33 52 71 20 295
34 88 6 20 393
35 13 47 20 131
36 19 22 20 339
37 60 13 20 550
38 20 41 20 550
39 76 93 20 550
40 63 45 20 550
41 63 89 20 423
42 23 12 20 550
43 14 59 20 550
44 86 45 20 550
45 0 96 20 350
46 46 38 20 215
47 15 25 20 314
48 87 30 20 550
49 14 16 20 550
50 86 65 20 215
51 17 71 20 203
52 39 14 20 550
53 71 33 20 356
54 3 81 20 267
55 58 14 20 550
56 94 54 20 423
57 74 6 20 550
58 72 30 20 550
59 35 29 20 292
60 95 66 20 411
61 21 14 20 228
62 48 77 20 550
63 10 46 20 550
64 31 23 20 313
65 43 84 20 550
66 6 48 20 550
67 64 56 20 337
68 67 13 20 363
69 86 33 20 550
70 78 43 20 550
71 4 36 20 550
72 81 27 20 550
73 26 63 20 389
74 69 67 20 550
75 62 2 20 359
76 46 36 20 341
77 28 65 20 550
78 68 79 20 441
79 56 95 20 550
80 18 29 20 550
81 31 43 20 233
82 89 71 20 550
83 63 18 20 288
84 93 8 20 550
85 22 13 20 550
86 3 99 20 550
87 58 68 20 550
88 55 8 20 550
89 67 8 20 444
90 51 22 20 288
91 78 50 20 215
92 57 59 20 550
93 65 70 20 317
94 29 98 20 550
95 88 47 20 276
96 78 58 20 341
97 98 68 20 550
98 66 67 20 292
99 50 0 20 290
