2 100 100 100
0 65 14 20 251
1 82 43 20 500
2 37 85 20 193
3 14 8 20 442
4 57 17 20 481
5 30 84 20 465
6 26 20 20 171
7 3 7 20 393
8 47 17 20 301
9 7 48 20 282
10 1 4 20 370
11 82 83 20 262
12 76 38 20 323
13 11 71 20 297
14 61 5 20 248
15 91 38 20 276
16 1 61 20 274
17 99 15 20 166
18 33 13 20 182
19 77 59 20 229
20 46 69 20 196
21 62 50 20 500
22 35 58 20 241
23 47 56 20 500
24 85 41 20 500
25 74 63 20 258
26 17 25 20 235
27 63 35 20 500
28 34 43 20 339
29 0 84 20 500
30 22 16 20 218
31 43 45 20 212
32 7 90 20 333
33 43 62 20 294
34 93 57 20 311
35 90 25 20 229
36 94 21 20 256
37 29 99 20 356
38 23 60 20 272
39 49 5 20 415
40 48 73 20 388
41 70 10 20 228
42 55 0 20 351
43 7 51 20 362
44 6 10 20 500
45 99 98 20 279
46 81 22 20 500
47 15 50 20 290
48 6 14 20 500
49 84 11 20 320
50 10 48 20 500
51 39 46 20 500
52 26 96 20 500
53 56 47 20 360
54 76 23 20 500
55 52 58 20 500
56 78 82 20 363
57 3 50 20 243
58 3 65 20 500
59 70 73 20 319
60 70 51 20 286
61 87 22 20 379
62 5 75 20 424
63 87 0 20 184
64 73 97 20 330
65 61 22 20 314
66 7 67 20 500
67 45 53 20 198
68 89 24 20 301
69 58 6 20 297
70 87 74 20 389
71 53 95 20 291
72 21 48 20 500
73 16 66 20 268
74 67 63 20 372
75 52 95 20 298
76 92 43 20 320
77 64 70 20 320
78 0 94 20 500
79 46 72 20 500
80 45 96 20 338
81 19 84 20 324
82 21 13 20 462
83 15 79 20 500
84 79 0 20 278
85 71 17 20 289
86 7 42 20 206
87 97 55 20 448
88 55 72 20 421
89 85 98 20 500
90 17 6 20 176
91 45 42 20 334
92 43 64 20 286
93 22 28 20 500
94 11 55 20 368
95 10 6 20 215
96 87 41 20 394
97 60 0 20 500
98 96 67 20 500
99 39 72 20 500
