2 100 100 100
0 21 81 20 292
1 8 51 20 399
2 93 41 20 470
3 18 16 20 344
4 21 94 20 395
5 20 75 20 292
6 68 96 20 314
7 99 91 20 320
8 82 9 20 320
9 96 66 20 280
10 74 56 20 350
11 63 17 20 390
12 71 74 20 238
13 50 33 20 358
14 18 17 20 272
15 1 33 20 289
16 74 29 20 404
17 80 32 20 255
18 92 19 20 280
19 96 74 20 377
20 71 60 20 180
21 28 3 20 210
22 33 36 20 385
23 22 0 20 200
24 93 22 20 302
25 29 23 20 158
26 37 57 20 393
27 30 41 20 301
28 39 28 20 216
29 36 43 20 400
30 99 74 20 402
31 42 11 20 212
32 84 63 20 385
33 7 65 20 318
34 52 56 20 313
35 57 18 20 251
36 92 3 20 259
37 59 56 20 250
38 17 52 20 243
39 61 20 20 210
40 72 64 20 287
41 51 77 20 335
42 67 54 20 352
43 18 90 20 381
44 61 57 20 253
45 26 44 20 256
46 98 8 20 194
47 85 62 20 327
48 12 22 20 212
49 29 73 20 203
50 30 99 20 353
51 85 48 20 276
52 38 27 20 214
53 14 93 20 329
54 67 34 20 284
55 49 75 20 266
56 46 28 20 268
57 82 37 20 212
58 94 52 20 283
59 95 19 20 355
60 74 20 20 282
61 10 35 20 276
62 29 15 20 252
63 66 42 20 317
64 17 12 20 270
65 73 14 20 270
66 26 63 20 262
67 48 9 20 218
68 43 19 20 230
69 28 7 20 265
70 92 14 20 221
71 79 57 20 307
72 97 27 20 474
73 84 69 20 285
74 29 41 20 110
75 88 78 20 298
76 40 38 20 319
77 81 72 20 264
78 97 36 20 278
79 44 46 20 222
80 40 27 20 209
81 72 22 20 236
82 58 17 20 103
83 35 48 20 392
84 86 80 20 277
85 32 48 20 105
86 96 28 20 267
87 27 93 20 391
88 0 59 20 297
89 15 3 20 245
90 8 67 20 299
91 42 83 20 342
92 23 64 20 242
93 74 38 20 390
94 50 3 20 328
95 19 76 20 272
96 69 27 20 315
97 44 48 20 339
98 19 99 20 442
99 0 10 20 244
