2 100 100 100
0 20 37 20 510
1 87 85 20 510
2 25 70 20 473
3 21 94 20 287
4 5 19 20 276
5 84 80 20 441
6 63 62 20 510
7 22 76 20 510
8 26 85 20 410
9 27 12 20 510
10 24 14 20 510
11 38 74 20 510
12 2 18 20 235
13 23 67 20 190
14 41 58 20 510
15 5 61 20 510
16 70 6 20 333
17 19 11 20 510
18 57 51 20 282
19 24 16 20 396
20 40 69 20 510
21 39 67 20 510
22 73 38 20 510
23 95 74 20 510
24 70 87 20 510
25 11 60 20 510
26 76 32 20 205
27 54 65 20 510
28 6 22 20 510
29 90 6 20 510
30 3 2 20 510
31 58 95 20 365
32 0 61 20 510
33 96 78 20 403
34 25 12 20 510
35 85 53 20 510
36 4 97 20 332
37 8 76 20 347
38 95 55 20 244
39 57 68 20 342
40 87 92 20 510
41 98 72 20 510
42 1 69 20 326
43 65 51 20 281
44 5 91 20 398
45 69 94 20 510
46 15 29 20 510
47 23 8 20 276
48 98 21 20 355
49 86 76 20 510
50 28 41 20 353
51 38 99 20 342
52 68 72 20 510
53 18 68 20 382
54 82 30 20 261
55 14 57 20 368
56 41 88 20 307
57 72 20 20 232
58 84 92 20 171
59 22 66 20 272
60 63 97 20 300
61 20 23 20 510
62 50 36 20 293
63 56 36 20 312
64 74 91 20 257
65 40 15 20 510
66 87 11 20 202
67 61 82 20 510
68 72 66 20 510
69 42 39 20 510
70 46 37 20 291
71 52 62 20 510
72 93 45 20 510
73 83 7 20 334
74 16 49 20 510
75 95 56 20 393
76 30 84 20 325
77 78 41 20 392
78 87 17 20 179
79 65 88 20 510
80 74 63 20 308
81 67 24 20 510
82 62 8 20 241
83 77 9 20 302
84 60 46 20 343
85 36 92 20 510
86 43 54 20 510
87 89 89 20 510
88 34 21 20 510
89 66 59 20 277
90 95 4 20 119
91 3 53 20 510
92 40 35 20 209
93 40 20 20 510
94 4 34 20 510
95 78 76 20 510
96 97 52 20 510
97 70 3 20 510
98 89 50 20 321
99 65 0 20 510
