3 100 100 100
0 37 0 20 442
1 59 93 20 297
2 57 58 20 600
3 48 55 20 600
4 14 44 20 600
5 10 35 20 600
6 52 17 20 600
7 28 94 20 600
8 95 82 20 600
9 3 57 20 457
10 16 84 20 600
11 53 14 20 600
12 58 15 20 299
13 56 95 20 600
14 72 39 20 600
15 92 48 20 600
16 88 27 20 600
17 61 79 20 600
18 88 13 20 600
19 28 27 20 600
20 28 81 20 343
21 95 89 20 600
22 77 34 20 394
23 28 98 20 373
24 73 7 20 441
25 59 73 20 600
26 53 35 20 600
27 33 49 20 600
28 33 79 20 600
29 46 52 20 600
30 70 61 20 600
31 37 24 20 600
32 46 38 20 600
33 0 27 20 600
34 16 82 20 600
35 95 98 20 600
36 2 8 20 418
37 79 30 20 600
38 81 42 20 600
39 32 22 20 600
40 80 66 20 600
41 14 97 20 600
42 70 10 20 600
43 61 93 20 600
44 18 98 20 600
45 4 26 20 600
46 16 68 20 600
47 10 61 20 277
48 11 62 20 319
49 60 37 20 419
50 21 92 20 600
51 58 91 20 600
52 47 65 20 600
53 45 38 20 600
54 35 68 20 600
55 17 13 20 600
56 64 56 20 600
57 17 6 20 600
58 41 33 20 600
59 0 93 20 600
60 81 2 20 600
61 71 38 20 600
62 19 86 20 292
63 53 96 20 600
64 6 11 20 600
65 30 89 20 509
66 4 96 20 600
67 1 87 20 412
68 41 40 20 600
69 89 57 20 600
70 91 76 20 368
71 71 80 20 600
72 12 25 20 600
73 14 2 20 600
74 53 50 20 600
75 44 1 20 298
76 58 81 20 600
77 49 58 20 438
78 38 13 20 600
79 63 52 20 600
80 1 25 20 600
81 69 63 20 400
82 65 88 20 600
83 8 65 20 600
84 62 57 20 600
85 91 59 20 600
86 74 87 20 600
87 42 95 20 443
88 86 16 20 338
89 63 55 20 221
90 35 47 20 240
91 82 86 20 600
92 41 16 20 600
93 8 15 20 600
94 2 5 20 600
95 95 94 20 600
96 74 84 20 323
97 97 67 20 438
98 54 42 20 600
99 70 66 20 600
