7 100 100 100
0 10 6 20 269
1 19 53 20 293
2 23 1 20 520
3 12 58 20 326
4 37 15 20 321
5 66 35 20 352
6 79 72 20 520
7 90 90 20 396
8 29 75 20 520
9 28 21 20 127
10 67 75 20 520
11 9 64 20 520
12 65 79 20 520
13 13 14 20 520
14 83 58 20 520
15 76 44 20 520
16 82 24 20 343
17 36 54 20 308
18 50 80 20 281
19 19 99 20 383
20 11 70 20 520
21 70 35 20 520
22 43 44 20 346
23 21 20 20 327
24 90 70 20 394
25 30 83 20 520
26 68 5 20 246
27 34 37 20 520
28 89 98 20 520
29 16 58 20 520
30 35 59 20 520
31 5 53 20 314
32 1 45 20 520
33 65 38 20 263
34 16 24 20 520
35 90 57 20 253
36 85 26 20 221
37 15 21 20 336
38 63 11 20 271
39 33 77 20 520
40 91 7 20 520
41 27 6 20 520
42 44 1 20 324
43 25 62 20 520
44 50 63 20 265
45 41 1 20 520
46 1 93 20 520
47 93 63 20 334
48 58 2 20 361
49 21 66 20 284
50 13 10 20 520
51 38 73 20 520
52 19 33 20 332
53 77 42 20 391
54 80 45 20 463
55 30 81 20 520
56 38 5 20 211
57 81 67 20 322
58 12 86 20 520
59 74 27 20 520
60 5 34 20 210
61 89 46 20 520
62 9 3 20 520
63 93 58 20 313
64 79 6 20 520
65 26 61 20 270
66 89 66 20 520
67 62 44 20 520
68 65 93 20 520
69 97 20 20 283
70 29 61 20 328
71 89 48 20 476
72 5 35 20 323
73 77 73 20 334
74 81 86 20 376
75 2 39 20 520
76 42 11 20 520
77 20 82 20 520
78 15 34 20 403
79 56 98 20 271
80 30 32 20 520
81 71 7 20 322
82 69 8 20 230
83 11 68 20 520
84 78 81 20 520
85 89 30 20 319
86 70 4 20 236
87 50 90 20 520
88 73 19 20 244
89 4 6 20 520
90 33 28 20 426
91 21 23 20 520
92 35 48 20 520
93 32 22 20 297
94 51 14 20 520
95 88 99 20 520
96 43 93 20 520
97 96 39 20 520
98 72 42 20 397
99 39 24 20 520
