5 100 100 100
0 40 62 20 510
1 3 33 20 264
2 30 22 20 510
3 39 40 20 108
4 96 98 20 388
5 74 31 20 313
6 17 22 20 332
7 9 48 20 444
8 2 26 20 510
9 23 92 20 298
10 78 11 20 510
11 49 25 20 254
12 62 86 20 285
13 76 6 20 510
14 82 9 20 510
15 66 90 20 441
16 28 83 20 412
17 34 61 20 443
18 98 57 20 403
19 18 63 20 510
20 15 62 20 301
21 15 61 20 313
22 28 43 20 290
23 8 57 20 230
24 30 31 20 510
25 14 55 20 394
26 99 78 20 387
27 84 79 20 510
28 11 51 20 360
29 99 39 20 217
30 0 24 20 376
31 55 51 20 291
32 54 90 20 309
33 2 0 20 287
34 9 65 20 321
35 46 27 20 317
36 21 29 20 197
37 49 37 20 472
38 88 69 20 443
39 79 92 20 322
40 34 48 20 237
41 53 93 20 510
42 90 26 20 510
43 33 30 20 333
44 85 49 20 280
45 59 68 20 386
46 26 53 20 254
47 83 33 20 403
48 25 42 20 510
49 52 35 20 257
50 33 17 20 348
51 81 5 20 510
52 48 99 20 294
53 91 16 20 409
54 81 89 20 296
55 36 74 20 510
56 17 25 20 292
57 3 87 20 262
58 11 66 20 304
59 32 36 20 170
60 43 23 20 510
61 91 57 20 389
62 38 75 20 360
63 77 52 20 355
64 61 9 20 225
65 92 40 20 303
66 71 91 20 401
67 81 73 20 510
68 50 91 20 370
69 75 4 20 350
70 86 57 20 287
71 93 51 20 243
72 32 22 20 258
73 0 48 20 510
74 37 99 20 326
75 37 46 20 193
76 37 11 20 195
77 32 46 20 510
78 61 26 20 365
79 71 52 20 510
80 35 14 20 194
81 88 78 20 379
82 94 83 20 364
83 84 86 20 361
84 25 79 20 336
85 33 43 20 301
86 27 81 20 470
87 8 83 20 365
88 65 23 20 510
89 69 36 20 244
90 93 92 20 374
91 24 4 20 510
92 32 92 20 510
93 76 72 20 289
94 43 7 20 235
95 99 48 20 215
96 37 4 20 510
97 50 14 20 510
98 48 58 20 510
99 71 25 20 306
