5 100 100 100
0 36 48 20 413
1 69 66 20 250
2 13 10 20 319
3 65 97 20 347
4 46 73 20 364
5 17 81 20 411
6 42 72 20 310
7 69 31 20 285
8 42 57 20 310
9 51 55 20 308
10 75 62 20 237
11 17 52 20 230
12 45 21 20 252
13 69 67 20 382
14 12 52 20 326
15 79 58 20 332
16 5 56 20 342
17 6 98 20 356
18 94 5 20 170
19 63 62 20 345
20 87 53 20 413
21 99 59 20 268
22 90 61 20 322
23 33 13 20 256
24 62 88 20 389
25 68 47 20 243
26 76 65 20 296
27 19 99 20 291
28 23 66 20 295
29 95 30 20 303
30 67 19 20 252
31 37 42 20 257
32 16 92 20 291
33 29 95 20 360
34 89 57 20 338
35 6 16 20 308
36 91 16 20 308
37 57 39 20 342
38 20 58 20 274
39 6 60 20 290
40 15 11 20 430
41 63 66 20 231
42 20 61 20 320
43 75 35 20 258
44 30 8 20 229
45 57 74 20 393
46 99 35 20 328
47 23 30 20 230
48 76 85 20 194
49 96 55 20 202
50 75 31 20 361
51 11 85 20 375
52 48 5 20 175
53 16 89 20 315
54 58 83 20 300
55 72 90 20 280
56 6 68 20 250
57 49 23 20 398
58 9 91 20 347
59 12 81 20 246
60 36 86 20 208
61 96 99 20 376
62 26 32 20 239
63 64 46 20 256
64 9 60 20 392
65 13 56 20 233
66 73 28 20 282
67 35 37 20 457
68 46 52 20 264
69 67 92 20 341
70 1 87 20 331
71 45 68 20 391
72 74 29 20 350
73 88 26 20 327
74 17 88 20 342
75 67 64 20 311
76 24 44 20 392
77 71 80 20 278
78 97 1 20 164
79 43 51 20 348
80 33 3 20 298
81 31 30 20 168
82 65 14 20 264
83 27 75 20 342
84 92 34 20 238
85 43 45 20 223
86 2 50 20 309
87 92 37 20 198
88 59 92 20 348
89 10 1 20 316
90 77 76 20 325
91 48 11 20 257
92 61 42 20 240
93 6 59 20 235
94 41 39 20 374
95 73 22 20 254
96 48 3 20 240
97 35 75 20 248
98 65 77 20 248
99 22 8 20 359
