7 100 100 100
0 71 80 20 226
1 6 65 20 412
2 27 97 20 530
3 70 14 20 312
4 14 82 20 401
5 29 67 20 403
6 86 51 20 331
7 91 3 20 530
8 79 87 20 412
9 26 89 20 530
10 7 66 20 383
11 1 46 20 258
12 89 28 20 238
13 42 99 20 530
14 42 46 20 530
15 17 80 20 530
16 1 53 20 408
17 76 98 20 336
18 14 78 20 530
19 21 16 20 530
20 82 86 20 325
21 94 22 20 259
22 20 54 20 368
23 10 88 20 301
24 78 49 20 324
25 84 31 20 469
26 99 59 20 330
27 49 69 20 476
28 64 28 20 405
29 52 75 20 390
30 26 21 20 530
31 41 90 20 372
32 85 99 20 366
33 8 64 20 299
34 47 29 20 530
35 86 65 20 381
36 45 95 20 213
37 10 6 20 345
38 71 57 20 404
39 0 77 20 366
40 92 49 20 426
41 54 7 20 497
42 36 78 20 530
43 57 67 20 387
44 93 42 20 423
45 2 77 20 435
46 73 79 20 530
47 66 11 20 208
48 18 86 20 530
49 17 15 20 331
50 37 96 20 328
51 46 10 20 341
52 65 93 20 530
53 68 97 20 256
54 97 43 20 358
55 97 72 20 312
56 8 47 20 306
57 20 26 20 261
58 54 24 20 361
59 18 80 20 327
60 62 7 20 180
61 25 99 20 530
62 41 84 20 530
63 68 54 20 247
64 60 72 20 318
65 57 83 20 277
66 9 87 20 486
67 12 56 20 458
68 22 99 20 347
69 12 66 20 332
70 82 7 20 250
71 20 90 20 383
72 54 38 20 530
73 88 64 20 159
74 88 39 20 375
75 43 25 20 336
76 74 93 20 369
77 17 25 20 364
78 61 15 20 283
79 54 35 20 334
80 98 71 20 530
81 14 65 20 349
82 10 56 20 407
83 16 99 20 408
84 95 59 20 343
85 78 91 20 325
86 39 75 20 530
87 78 59 20 315
88 56 21 20 188
89 67 64 20 530
90 38 35 20 530
91 56 35 20 466
92 48 71 20 530
93 6 38 20 530
94 31 57 20 530
95 89 93 20 242
96 1 63 20 209
97 88 7 20 402
98 90 89 20 530
99 6 57 20 399
