5 100 100 100
0 93 65 20 540
1 43 10 20 540
2 63 16 20 540
3 9 0 20 540
4 38 43 20 322
5 50 9 20 540
6 27 19 20 266
7 45 21 20 455
8 54 11 20 540
9 57 85 20 540
10 29 79 20 540
11 10 8 20 540
12 20 56 20 343
13 34 1 20 259
14 52 8 20 312
15 50 6 20 540
16 91 65 20 540
17 94 32 20 540
18 17 97 20 540
19 45 7 20 540
20 71 86 20 540
21 94 70 20 349
22 62 17 20 540
23 25 9 20 540
24 50 89 20 540
25 3 87 20 540
26 84 28 20 540
27 6 66 20 540
28 69 5 20 540
29 3 83 20 540
30 90 50 20 540
31 13 94 20 316
32 58 62 20 540
33 27 67 20 540
34 47 24 20 540
35 82 79 20 317
36 41 58 20 540
37 94 66 20 540
38 72 13 20 219
39 67 63 20 540
40 41 66 20 540
41 92 93 20 540
42 44 77 20 540
43 81 45 20 540
44 93 90 20 540
45 94 61 20 540
46 97 24 20 540
47 17 15 20 540
48 62 85 20 540
49 91 68 20 465
50 52 10 20 291
51 36 16 20 364
52 61 56 20 540
53 42 26 20 540
54 52 53 20 540
55 54 40 20 540
56 95 23 20 540
57 33 48 20 540
58 3 0 20 540
59 97 50 20 267
60 35 88 20 540
61 23 46 20 540
62 23 2 20 540
63 33 49 20 257
64 40 87 20 540
65 66 20 20 204
66 71 34 20 540
67 69 59 20 540
68 4 61 20 540
69 36 77 20 443
70 31 89 20 540
71 25 33 20 540
72 86 4 20 540
73 15 71 20 540
74 48 19 20 540
75 72 89 20 540
76 73 88 20 540
77 46 43 20 235
78 98 82 20 293
79 45 39 20 540
80 41 20 20 295
81 52 29 20 540
82 80 49 20 381
83 16 12 20 250
84 51 16 20 540
85 45 18 20 540
86 55 1 20 540
87 55 49 20 540
88 37 88 20 540
89 42 35 20 540
90 89 22 20 540
91 94 64 20 540
92 5 84 20 540
93 4 97 20 540
94 93 87 20 540
95 41 1 20 540
96 81 50 20 426
97 29 91 20 540
98 1 53 20 466
99 23 5 20 540
