2 100 100 100
0 65 73 20 500
1 69 7 20 500
2 97 43 20 500
3 31 94 20 500
4 13 35 20 353
5 40 82 20 500
6 8 63 20 500
7 35 87 20 500
8 49 26 20 376
9 42 99 20 500
10 65 31 20 500
11 3 30 20 500
12 41 19 20 500
13 23 94 20 500
14 58 28 20 500
15 46 83 20 500
16 8 72 20 500
17 30 16 20 500
18 78 28 20 500
19 9 42 20 500
20 60 50 20 235
21 62 49 20 500
22 55 62 20 219
23 28 68 20 500
24 10 64 20 500
25 4 9 20 500
26 78 40 20 500
27 78 19 20 500
28 39 90 20 277
29 98 1 20 500
30 30 98 20 500
31 56 56 20 179
32 31 29 20 500
33 28 20 20 297
34 24 66 20 341
35 30 95 20 500
36 77 11 20 271
37 71 8 20 500
38 96 75 20 319
39 65 8 20 299
40 33 69 20 500
41 56 23 20 500
42 38 32 20 500
43 1 59 20 500
44 72 75 20 500
45 45 65 20 500
46 21 92 20 262
47 31 49 20 500
48 23 88 20 500
49 52 74 20 348
50 83 33 20 500
51 80 94 20 500
52 55 1 20 500
53 54 22 20 260
54 30 23 20 277
55 80 11 20 500
56 62 72 20 303
57 85 91 20 500
58 96 92 20 500
59 48 54 20 500
60 80 34 20 500
61 25 43 20 398
62 56 30 20 174
63 4 86 20 500
64 90 51 20 500
65 26 40 20 139
66 3 90 20 500
67 56 55 20 500
68 95 26 20 500
69 12 69 20 500
70 7 4 20 500
71 7 92 20 500
72 97 31 20 500
73 33 0 20 500
74 62 82 20 318
75 54 32 20 266
76 44 51 20 500
77 50 11 20 500
78 31 80 20 500
79 81 75 20 500
80 26 28 20 500
81 29 17 20 500
82 15 67 20 500
83 71 29 20 365
84 75 79 20 326
85 40 23 20 500
86 29 84 20 500
87 52 3 20 500
88 19 79 20 500
89 60 85 20 500
90 78 44 20 500
91 85 50 20 500
92 43 53 20 500
93 66 32 20 500
94 41 11 20 268
95 96 17 20 500
96 35 63 20 500
97 38 68 20 500
98 44 10 20 500
99 31 40 20 205
