3 100 100 100
0 4 55 20 301
1 52 94 20 334
2 47 18 20 254
3 57 62 20 435
4 58 58 20 287
5 45 7 20 448
6 88 42 20 344
7 45 70 20 441
8 76 2 20 600
9 71 48 20 600
10 31 98 20 481
11 12 92 20 352
12 20 98 20 600
13 55 7 20 348
14 44 44 20 346
15 40 11 20 360
16 82 46 20 265
17 58 29 20 243
18 89 13 20 480
19 2 35 20 600
20 92 89 20 351
21 26 26 20 204
22 43 48 20 600
23 95 41 20 437
24 14 13 20 303
25 76 61 20 533
26 63 29 20 600
27 95 64 20 400
28 20 8 20 275
29 45 33 20 362
30 90 6 20 228
31 50 77 20 600
32 28 14 20 244
33 11 96 20 260
34 22 53 20 600
35 10 99 20 600
36 87 60 20 403
37 19 31 20 327
38 53 32 20 276
39 0 32 20 600
40 93 42 20 406
41 66 7 20 316
42 57 66 20 307
43 35 6 20 245
44 71 9 20 275
45 74 25 20 342
46 25 20 20 187
47 46 90 20 406
48 53 70 20 600
49 0 30 20 435
50 48 73 20 336
51 23 83 20 559
52 6 96 20 484
53 85 35 20 391
54 74 81 20 600
55 88 95 20 436
56 61 77 20 337
57 38 34 20 362
58 36 18 20 427
59 27 77 20 600
60 79 54 20 600
61 10 63 20 458
62 96 69 20 268
63 99 89 20 416
64 25 73 20 333
65 44 51 20 600
66 64 54 20 352
67 86 39 20 361
68 41 42 20 424
69 31 48 20 600
70 93 79 20 413
71 74 20 20 600
72 70 27 20 274
73 96 50 20 600
74 26 17 20 310
75 30 42 20 319
76 82 25 20 600
77 32 59 20 148
78 48 30 20 344
79 17 20 20 316
80 9 45 20 358
81 80 20 20 383
82 73 4 20 600
83 27 39 20 600
84 8 32 20 304
85 78 81 20 384
86 83 75 20 600
87 28 1 20 246
88 4 94 20 369
89 31 88 20 307
90 18 82 20 600
91 51 72 20 364
92 64 34 20 396
93 5 39 20 523
94 35 25 20 600
95 35 89 20 459
96 47 96 20 411
97 12 93 20 462
98 38 79 20 600
99 88 48 20 329
