7 100 100 100
0 36 70 20 550
1 89 97 20 550
2 70 80 20 550
3 92 70 20 550
4 72 10 20 550
5 48 71 20 370
6 72 46 20 550
7 49 2 20 550
8 72 18 20 550
9 98 25 20 550
10 73 82 20 303
11 5 4 20 277
12 9 11 20 550
13 78 44 20 472
14 27 17 20 550
15 85 10 20 550
16 13 51 20 550
17 98 84 20 550
18 92 38 20 351
19 3 83 20 550
20 93 77 20 550
21 99 7 20 550
22 5 44 20 550
23 97 91 20 550
24 27 19 20 373
25 29 44 20 550
26 65 87 20 550
27 72 74 20 550
28 28 64 20 550
29 91 42 20 550
30 2 14 20 550
31 49 51 20 550
32 67 70 20 200
33 55 36 20 311
34 44 11 20 550
35 17 23 20 550
36 23 3 20 196
37 63 12 20 550
38 79 76 20 550
39 10 77 20 550
40 25 73 20 550
41 29 98 20 324
42 5 70 20 550
43 4 4 20 550
44 3 75 20 550
45 92 67 20 550
46 13 34 20 550
47 29 14 20 278
48 33 7 20 249
49 35 52 20 550
50 73 93 20 550
51 76 89 20 401
52 95 95 20 550
53 48 46 20 370
54 16 53 20 301
55 33 62 20 550
56 65 62 20 306
57 10 37 20 550
58 24 68 20 550
59 95 35 20 550
60 89 22 20 550
61 58 51 20 307
62 92 33 20 550
63 16 30 20 550
64 16 29 20 550
65 43 28 20 550
66 67 64 20 335
67 20 26 20 550
68 77 35 20 393
69 82 81 20 550
70 67 80 20 550
71 41 42 20 550
72 27 23 20 550
73 66 19 20 550
74 26 40 20 362
75 12 95 20 550
76 95 39 20 550
77 0 86 20 361
78 48 84 20 550
79 18 96 20 550
80 83 42 20 550
81 7 65 20 369
82 2 23 20 550
83 56 93 20 248
84 16 13 20 550
85 45 86 20 550
86 84 12 20 280
87 31 62 20 550
88 68 33 20 550
89 59 67 20 550
90 87 55 20 550
91 27 79 20 550
92 32 44 20 550
93 44 5 20 550
94 91 2 20 550
95 40 52 20 249
96 67 25 20 550
97 99 61 20 550
98 6 42 20 550
99 96 3 20 550
