3 100 100 100
0 11 60 20 283
1 50 36 20 251
2 76 86 20 264
3 71 92 20 367
4 89 73 20 355
5 59 50 20 418
6 75 38 20 328
7 88 81 20 415
8 50 29 20 316
9 55 89 20 324
10 35 44 20 318
11 49 62 20 235
12 80 90 20 353
13 78 46 20 437
14 86 97 20 321
15 59 49 20 393
16 13 59 20 312
17 12 58 20 326
18 65 89 20 320
19 50 30 20 365
20 48 80 20 210
21 83 25 20 389
22 41 61 20 244
23 45 86 20 379
24 39 50 20 264
25 0 73 20 330
26 62 27 20 358
27 28 75 20 324
28 8 56 20 401
29 14 81 20 380
30 24 20 20 271
31 43 33 20 375
32 42 15 20 185
33 84 5 20 167
34 75 33 20 362
35 37 28 20 359
36 94 94 20 430
37 29 68 20 135
38 44 58 20 383
39 83 42 20 374
40 5 14 20 185
41 51 25 20 192
42 77 21 20 289
43 84 45 20 433
44 86 22 20 272
45 7 84 20 356
46 95 7 20 213
47 9 27 20 382
48 26 87 20 358
49 69 15 20 261
50 66 18 20 250
51 56 56 20 390
52 93 37 20 341
53 54 70 20 392
54 26 41 20 305
55 90 95 20 314
56 99 48 20 323
57 10 69 20 408
58 54 75 20 321
59 70 60 20 323
60 86 47 20 272
61 4 93 20 336
62 65 27 20 292
63 81 10 20 163
64 72 40 20 275
65 43 27 20 374
66 87 20 20 216
67 30 62 20 362
68 71 18 20 207
69 20 83 20 375
70 78 70 20 255
71 29 38 20 300
72 11 25 20 270
73 32 13 20 263
74 95 27 20 301
75 86 95 20 373
76 36 89 20 332
77 41 51 20 369
78 32 55 20 370
79 0 35 20 381
80 54 90 20 380
81 62 16 20 327
82 49 40 20 384
83 12 87 20 244
84 66 5 20 263
85 1 43 20 266
86 25 82 20 236
87 57 58 20 320
88 91 61 20 347
89 50 85 20 315
90 4 27 20 388
91 95 95 20 335
92 28 2 20 289
93 50 86 20 339
94 52 64 20 422
95 62 26 20 329
96 94 89 20 321
97 74 40 20 344
98 45 49 20 336
99 26 7 20 127
